Carrera,Carrito,Equipo,Fecha_y_ hora_Prestamo,Fecha_y_ hora_Devolucion,Modulo,Tipo_Dispositivo,Duracion_Horas_Minutos,Duracion_Minutos
ACTUARIA,C01,L07,2024-10-15 11:30:00,2024-10-15 14:00:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C25,2024-10-15 11:29:00,2024-10-15 13:59:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C05,C24,2024-10-15 11:29:00,2024-10-15 13:59:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
HISTORIA,C05,C23,2024-10-15 11:27:00,2024-10-15 13:57:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C02,C06,2024-10-15 11:21:00,2024-10-15 13:51:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C05,C22,2024-10-15 11:24:00,2024-10-15 13:54:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C02,C05,2024-10-15 11:14:00,2024-10-15 13:44:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C02,C04,2024-10-15 11:12:00,2024-10-15 13:42:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L06,2024-10-15 11:08:00,2024-10-15 13:38:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C02,C03,2024-10-15 11:08:00,2024-10-15 13:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L05,2024-10-15 11:05:00,2024-10-15 13:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C02,C02,2024-10-15 10:58:00,2024-10-15 13:28:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
COMUNICACION,C02,C01,2024-10-15 10:57:00,2024-10-15 13:27:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C01,C30,2024-10-15 10:58:00,2024-10-15 13:28:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C01,L04,2024-10-15 10:46:00,2024-10-15 13:16:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C01,C29,2024-10-15 10:42:00,2024-10-15 13:12:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C01,C28,2024-10-15 10:34:00,2024-10-15 13:04:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L03,2024-10-15 10:31:00,2024-10-15 13:01:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C01,C27,2024-10-15 10:31:00,2024-10-15 13:01:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C01,C26,2024-10-15 10:30:00,2024-10-15 13:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C21,2024-10-15 10:29:00,2024-10-15 12:59:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C01,C25,2024-10-15 10:28:00,2024-10-15 12:58:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L02,2024-10-15 10:31:00,2024-10-15 13:01:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L01,2024-10-15 10:26:00,2024-10-15 12:56:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C05,C20,2024-10-15 10:23:00,2024-10-15 12:53:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L20,2024-10-15 10:21:00,2024-10-15 12:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L19,2024-10-15 10:20:00,2024-10-15 12:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
HISTORIA,C01,C24,2024-10-15 10:25:00,2024-10-15 12:55:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L18,2024-10-15 10:20:00,2024-10-15 12:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L17,2024-10-15 10:19:00,2024-10-15 12:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C01,C23,2024-10-15 10:19:00,2024-10-15 12:49:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L15,2024-10-15 10:22:00,2024-10-15 12:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PROFESOR,C03,L14,2024-10-15 10:17:00,2024-10-15 12:47:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C03,L13,2024-10-15 10:12:00,2024-10-15 12:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L12,2024-10-15 10:10:00,2024-10-15 12:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C19,2024-10-15 10:10:00,2024-10-15 12:40:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L11,2024-10-15 10:09:00,2024-10-15 12:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L10,2024-10-15 10:09:00,2024-10-15 12:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C03,L09,2024-10-15 10:04:00,2024-10-15 12:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L08,2024-10-15 10:02:00,2024-10-15 12:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C05,C18,2024-10-15 10:02:00,2024-10-15 12:32:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C01,C22,2024-10-15 10:01:00,2024-10-15 12:31:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C05,C17,2024-10-15 10:01:00,2024-10-15 12:31:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L07,2024-10-15 10:00:00,2024-10-15 12:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C05,C16,2024-10-15 10:00:00,2024-10-15 12:30:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C21,2024-10-15 10:00:00,2024-10-15 12:30:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C05,C14,2024-10-15 10:03:00,2024-10-15 12:33:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L06,2024-10-15 09:59:00,2024-10-15 12:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C01,C20,2024-10-15 09:59:00,2024-10-15 12:29:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
HISTORIA,C01,C19,2024-10-15 09:59:00,2024-10-15 12:29:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C01,C18,2024-10-15 09:59:00,2024-10-15 12:29:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L05,2024-10-15 09:57:00,2024-10-15 12:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L04,2024-10-15 09:58:00,2024-10-15 12:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L03,2024-10-15 09:56:00,2024-10-15 12:26:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C01,C17,2024-10-15 09:54:00,2024-10-15 12:24:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C01,C16,2024-10-15 09:51:00,2024-10-15 12:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
SOCIOLOGIA,C05,C13,2024-10-15 09:51:00,2024-10-15 12:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,C15,2024-10-15 09:48:00,2024-10-15 12:18:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C12,2024-10-15 09:51:00,2024-10-15 12:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C05,C11,2024-10-15 09:41:00,2024-10-15 12:11:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C01,C14,2024-10-15 09:40:00,2024-10-15 12:10:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
SOCIOLOGIA,C05,C10,2024-10-15 09:39:00,2024-10-15 12:09:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C05,C09,2024-10-15 09:38:00,2024-10-15 12:08:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L02,2024-10-15 09:36:00,2024-10-15 12:06:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C08,2024-10-15 09:30:00,2024-10-15 12:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C07,2024-10-15 09:27:00,2024-10-15 11:57:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L01,2024-10-15 09:24:00,2024-10-15 11:54:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L01,2024-10-15 09:21:00,2024-10-15 11:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L30,2024-10-15 09:21:00,2024-10-15 11:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L29,2024-10-15 09:21:00,2024-10-15 11:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L28,2024-10-15 09:20:00,2024-10-15 11:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L27,2024-10-15 09:19:00,2024-10-15 11:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L26,2024-10-15 09:19:00,2024-10-15 11:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L24,2024-10-15 09:18:00,2024-10-15 11:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L23,2024-10-15 09:18:00,2024-10-15 11:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L01,2024-10-15 09:17:00,2024-10-15 11:47:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L22,2024-10-15 09:19:00,2024-10-15 11:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L20,2024-10-15 09:16:00,2024-10-15 11:46:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L21,2024-10-15 09:18:00,2024-10-15 11:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L20,2024-10-15 09:15:00,2024-10-15 11:45:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C01,C13,2024-10-15 09:15:00,2024-10-15 11:45:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L19,2024-10-15 09:14:00,2024-10-15 11:44:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L18,2024-10-15 09:12:00,2024-10-15 11:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L17,2024-10-15 09:09:00,2024-10-15 11:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C01,C12,2024-10-15 09:07:00,2024-10-15 11:37:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L16,2024-10-15 09:06:00,2024-10-15 11:36:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L15,2024-10-15 09:05:00,2024-10-15 11:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L14,2024-10-15 09:02:00,2024-10-15 11:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C01,C11,2024-10-15 09:02:00,2024-10-15 11:32:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L13,2024-10-15 09:00:00,2024-10-15 11:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L19,2024-10-15 08:59:00,2024-10-15 11:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C01,C10,2024-10-15 08:58:00,2024-10-15 11:28:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C04,L11,2024-10-15 08:58:00,2024-10-15 11:28:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L10,2024-10-15 09:00:00,2024-10-15 11:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L09,2024-10-15 08:57:00,2024-10-15 11:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C05,C06,2024-10-15 08:56:00,2024-10-15 11:26:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L18,2024-10-15 08:52:00,2024-10-15 11:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L17,2024-10-15 08:49:00,2024-10-15 11:19:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L16,2024-10-15 08:50:00,2024-10-15 11:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L08,2024-10-15 08:44:00,2024-10-15 11:14:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C09,2024-10-15 08:42:00,2024-10-15 11:12:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PROFESOR,C04,L07,2024-10-15 08:37:00,2024-10-15 11:07:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C05,2024-10-15 08:38:00,2024-10-15 11:08:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C01,C08,2024-10-15 08:35:00,2024-10-15 11:05:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C01,C07,2024-10-15 08:34:00,2024-10-15 11:04:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L05,2024-10-15 08:35:00,2024-10-15 11:05:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L15,2024-10-15 08:33:00,2024-10-15 11:03:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,C06,2024-10-15 08:29:00,2024-10-15 10:59:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C04,L04,2024-10-15 08:34:00,2024-10-15 11:04:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L14,2024-10-15 08:28:00,2024-10-15 10:58:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L13,2024-10-15 08:28:00,2024-10-15 10:58:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L12,2024-10-15 08:27:00,2024-10-15 10:57:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C04,2024-10-15 08:27:00,2024-10-15 10:57:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C05,C03,2024-10-15 08:30:00,2024-10-15 11:00:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L11,2024-10-15 08:25:00,2024-10-15 10:55:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L10,2024-10-15 08:22:00,2024-10-15 10:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L09,2024-10-15 08:23:00,2024-10-15 10:53:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L08,2024-10-15 08:21:00,2024-10-15 10:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L07,2024-10-15 08:21:00,2024-10-15 10:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L06,2024-10-15 08:19:00,2024-10-15 10:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L05,2024-10-15 08:18:00,2024-10-15 10:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L04,2024-10-15 08:19:00,2024-10-15 10:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C01,C05,2024-10-15 08:18:00,2024-10-15 10:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,L03,2024-10-15 08:14:00,2024-10-15 10:44:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L02,2024-10-15 08:18:00,2024-10-15 10:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C04,2024-10-15 08:14:00,2024-10-15 10:44:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L01,2024-10-15 08:14:00,2024-10-15 10:44:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L03,2024-10-15 08:14:00,2024-10-15 10:44:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C01,C03,2024-10-15 08:13:00,2024-10-15 10:43:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L20,2024-10-15 08:13:00,2024-10-15 10:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L19,2024-10-15 08:13:00,2024-10-15 10:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L18,2024-10-15 08:13:00,2024-10-15 10:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L17,2024-10-15 08:13:00,2024-10-15 10:43:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L02,2024-10-15 08:12:00,2024-10-15 10:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L01,2024-10-15 08:11:00,2024-10-15 10:41:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L02,2024-10-15 08:11:00,2024-10-15 10:41:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L16,2024-10-15 08:12:00,2024-10-15 10:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L14,2024-10-15 08:12:00,2024-10-15 10:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L13,2024-10-15 08:11:00,2024-10-15 10:41:00,Módulo 1 Explanada M@C,Laptop,2:30,150
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C05,C02,2024-10-15 08:11:00,2024-10-15 10:41:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L12,2024-10-15 08:10:00,2024-10-15 10:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L11,2024-10-15 08:10:00,2024-10-15 10:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,2024-10-15 08:12:00,2024-10-15 10:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C05,C01,2024-10-15 08:12:00,2024-10-15 10:42:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C02,2024-10-15 08:11:00,2024-10-15 10:41:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L09,2024-10-15 08:10:00,2024-10-15 10:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L08,2024-10-15 08:10:00,2024-10-15 10:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L07,2024-10-15 08:09:00,2024-10-15 10:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L03,2024-10-15 08:09:00,2024-10-15 10:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L06,2024-10-15 08:11:00,2024-10-15 10:41:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L05,2024-10-15 08:10:00,2024-10-15 10:40:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L04,2024-10-15 08:09:00,2024-10-15 10:39:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C01,2024-10-15 08:10:00,2024-10-15 10:40:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L01,2024-10-15 08:15:00,2024-10-15 10:45:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L20,2024-10-14 17:35:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:10,70
ARQUITECTURA,C04,L17,2024-10-14 17:33:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:12,72
ARQUITECTURA,C04,L13,2024-10-14 17:23:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:22,82
MATEMATICAS APLICADAS Y COMPUTACION,C02,L02,2024-10-14 17:22:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:23,83
ARQUITECTURA,C04,L09,2024-10-14 17:21:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:24,84
MATEMATICAS APLICADAS Y COMPUTACION,C01,C05,2024-10-14 17:21:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:24,84
DISEÃ‘O GRAFICO,C04,L08,2024-10-14 17:17:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:28,88
MATEMATICAS APLICADAS Y COMPUTACION,C02,L01,2024-10-14 17:16:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:29,89
ARQUITECTURA,C04,L07,2024-10-14 17:12:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:33,93
ARQUITECTURA,C04,L05,2024-10-14 17:12:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:33,93
ENSEÃ‘ANZA DE INGLES,C05,C18,2024-10-14 17:10:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:35,95
ACTUARIA,C01,C04,2024-10-14 17:06:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:39,99
ACTUARIA,C01,C03,2024-10-14 17:05:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:40,100
MATEMATICAS APLICADAS Y COMPUTACION,C02,L16,2024-10-14 17:04:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:41,101
CIENCIAS POLITICAS Y ADMINISTRACION PUBLICA,C01,C02,2024-10-14 17:04:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:41,101
ACTUARIA,C02,L10,2024-10-14 17:04:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:41,101
DISEÃ‘O GRAFICO,C01,C01,2024-10-14 17:01:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,1:44,104
MATEMATICAS APLICADAS Y COMPUTACION,C02,L08,2024-10-14 16:59:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:46,106
PROFESOR,C02,L07,2024-10-14 16:56:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,1:49,109
COMUNICACION,C05,C17,2024-10-14 16:44:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:01,121
ARQUITECTURA,C05,C16,2024-10-14 16:43:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Chromebook,2:02,122
ECONOMIA,C02,L06,2024-10-14 16:42:00,2024-10-14 18:45:00,Módulo 1 Explanada M@C,Laptop,2:03,123
ACTUARIA,C02,L05,2024-10-14 16:08:00,2024-10-14 18:38:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L03,2024-10-14 16:08:00,2024-10-14 18:38:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C05,C15,2024-10-14 16:08:00,2024-10-14 18:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C02,C30,2024-10-14 16:10:00,2024-10-14 18:40:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L02,2024-10-14 16:05:00,2024-10-14 18:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
SOCIOLOGIA,C05,C14,2024-10-14 16:08:00,2024-10-14 18:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C13,2024-10-14 16:01:00,2024-10-14 18:31:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C02,C29,2024-10-14 15:55:00,2024-10-14 18:25:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L04,2024-10-14 15:48:00,2024-10-14 18:18:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L03,2024-10-14 15:57:00,2024-10-14 18:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C05,C12,2024-10-14 15:48:00,2024-10-14 18:18:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
